lat,lon,nadmorska_vyska_m,teplota_max_C,srazky_mm,vitr_max_kmh,slunce_MJm2,riziko_pozaru
0.75,0.6153846153846156,0.08039647577092512,0.42592592592592593,0.0,0.4367816091954023,0.5854408749145591,0
1.0,0.23076923076923062,0.17070484581497797,0.4351851851851852,0.0,0.23275862068965517,0.5898838004101161,0
0.25,0.3076923076923077,0.301762114537445,0.4375,0.0,0.3620689655172413,0.6090225563909775,0
0.25,0.15384615384615397,1.0000000000000002,0.38425925925925924,0.0,0.18965517241379312,0.6107313738892686,0
0.75,0.3076923076923077,0.2555066079295154,0.4513888888888889,0.0,0.307471264367816,0.5912508544087492,0
0.0,0.9230769230769231,0.05286343612334804,0.4212962962962963,0.0,0.10632183908045978,0.6001367053998633,0
1.0,0.38461538461538436,0.10132158590308371,0.4305555555555555,0.0,0.44252873563218387,0.582365003417635,0
0.25,0.7692307692307694,0.20264317180616742,0.41435185185185186,0.0,0.24137931034482754,0.5956937799043063,0
0.75,0.6923076923076923,0.5121145374449338,0.349537037037037,0.0,0.367816091954023,0.6025290498974709,0
0.0,0.9999999999999998,0.8744493392070485,0.32175925925925924,0.0,0.16954022988505743,0.6155160628844839,0
0.25,0.38461538461538436,0.3094713656387666,0.41898148148148145,0.0,0.5057471264367815,0.609706083390294,0
0.25,0.6923076923076923,0.039647577092511016,0.43287037037037035,0.0,0.307471264367816,0.5980861244019139,0
0.25,0.5384615384615381,0.36123348017621143,0.36111111111111105,0.0,0.4568965517241379,0.6117566643882433,0
1.0,0.46153846153846145,0.1299559471365639,0.41898148148148145,0.0,0.3908045977011494,0.5892002734107997,0
0.5,0.46153846153846145,0.40198237885462557,0.3958333333333333,0.0,0.5028735632183908,0.6069719753930279,0
0.0,0.846153846153846,0.11233480176211452,0.41898148148148145,0.0,0.2040229885057471,0.6004784688995216,0
0.25,0.6153846153846156,0.21365638766519823,0.38657407407407407,0.0,0.382183908045977,0.6028708133971292,0
1.0,0.6923076923076923,0.6662995594713657,0.33564814814814814,0.0,0.2614942528735632,0.5871496924128503,0
1.0,0.15384615384615397,0.4592511013215859,0.349537037037037,0.0,0.7356321839080459,0.6028708133971292,0
0.0,0.0,0.32158590308370044,0.46759259259259256,0.0,0.24137931034482754,0.6066302118933699,0
1.0,0.3076923076923077,0.33810572687224677,0.4027777777777778,0.0,0.35344827586206895,0.5861244019138756,0
0.0,0.07692307692307687,0.3259911894273128,0.4722222222222222,0.0,0.3477011494252873,0.6032125768967874,0
0.75,0.5384615384615381,0.07488986784140966,0.4375,0.0,0.3390804597701149,0.5827067669172933,0
0.5,0.38461538461538436,0.38766519823788553,0.3935185185185185,0.0,0.5114942528735632,0.6086807928913192,0
1.0,0.0,0.18942731277533043,0.4305555555555555,0.0,0.37356321839080464,0.5933014354066986,0
0.0,0.46153846153846145,0.4350220264317181,0.3773148148148148,0.0,0.3908045977011494,0.6308954203691045,0
0.5,0.9999999999999998,0.8876651982378856,0.3402777777777778,0.0,0.16379310344827583,0.6083390293916611,0
0.75,0.38461538461538436,0.058370044052863446,0.46527777777777773,0.0,0.3362068965517241,0.5885167464114832,0
0.25,0.9230769230769231,0.4669603524229075,0.37962962962962965,0.0,0.132183908045977,0.601161995898838,0
0.0,0.5384615384615381,0.314977973568282,0.4027777777777778,0.0,0.48275862068965514,0.6127819548872181,0
0.5,0.9230769230769231,0.11674008810572689,0.4236111111111111,0.0,0.23563218390804594,0.5915926179084073,0
0.25,0.07692307692307687,0.42511013215859034,0.45370370370370366,0.0,0.09195402298850575,0.6001367053998633,0
1.0,0.846153846153846,0.003303964757709249,0.4375,0.0,0.2729885057471264,0.5686944634313056,0
0.5,0.6153846153846156,0.6651982378854626,0.31712962962962965,0.0,0.528735632183908,0.6120984278879016,0
0.25,0.46153846153846145,0.38215859030837,0.3912037037037037,0.0,0.6149425287356322,0.6134654818865345,0
0.0,0.6153846153846156,0.06497797356828194,0.42592592592592593,0.0,0.557471264367816,0.6066302118933699,0
1.0,0.7692307692307694,0.09911894273127753,0.4305555555555555,0.0,0.26436781609195403,0.5738209159261791,0
0.25,0.846153846153846,0.07819383259911894,0.4305555555555555,0.0,0.16091954022988506,0.6018455228981545,0
0.0,0.23076923076923062,0.2169603524229075,0.4837962962962963,0.0,0.4224137931034483,0.601161995898838,0
0.75,0.846153846153846,0.3226872246696036,0.3958333333333333,0.0,0.23275862068965517,0.5909090909090909,0
0.5,0.07692307692307687,0.3502202643171806,0.3958333333333333,0.0,0.2471264367816092,0.5980861244019139,0
1.0,0.9999999999999998,0.06938325991189426,0.44675925925925924,0.0,0.35632183908045967,0.5673274094326726,0
0.0,0.7692307692307694,0.023127753303964743,0.43287037037037035,0.0,0.2270114942528735,0.6018455228981545,0
0.5,0.0,0.27422907488986786,0.44675925925925924,0.0,0.28735632183908044,0.5994531784005468,0
0.25,0.23076923076923062,0.7610132158590308,0.4027777777777778,0.0,0.2586206896551724,0.6175666438824334,0
1.0,0.07692307692307687,0.38325991189427316,0.40046296296296297,0.0,0.6781609195402298,0.5977443609022556,0
0.75,0.9999999999999998,0.05947136563876654,0.4305555555555555,0.0,0.382183908045977,0.5775803144224196,0
1.0,0.9230769230769231,0.0,0.4444444444444444,0.0,0.293103448275862,0.5700615174299385,0
0.5,0.6923076923076923,0.40969162995594716,0.3888888888888889,0.0,0.32183908045977005,0.6015037593984962,0
0.5,0.846153846153846,0.39867841409691634,0.375,0.0,0.2816091954022988,0.5933014354066986,0
1.0,0.5384615384615381,0.28303964757709255,0.3680555555555556,0.0,0.31896551724137934,0.5960355434039644,0
0.5,0.3076923076923077,0.368942731277533,0.43287037037037035,0.0,0.33045977011494254,0.6021872863978126,0
0.75,0.23076923076923062,0.20704845814977973,0.4305555555555555,0.0,0.31034482758620685,0.5929596719070402,0
0.75,0.46153846153846145,0.026431718061673992,0.4560185185185185,0.0,0.45977011494252873,0.586807928913192,0
0.0,0.15384615384615397,0.14427312775330398,0.4907407407407407,0.0,0.34195402298850575,0.5974025974025975,0
0.5,0.5384615384615381,0.2588105726872247,0.375,0.0,0.5862068965517241,0.6059466848940533,0
0.0,0.38461538461538436,0.8204845814977975,0.38657407407407407,0.0,0.5258620689655172,0.630211893369788,0
0.0,0.3076923076923077,0.7455947136563876,0.40509259259259256,0.0,0.3505747126436781,0.6233766233766234,0
0.0,0.6923076923076923,0.031938325991189426,0.41898148148148145,0.0,0.46264367816091945,0.6032125768967874,0
0.25,0.0,0.20154185022026433,0.45370370370370366,0.0,0.132183908045977,0.5984278879015721,0
