datum,lat,lon,nadmorska_vyska_m,teplota_max_C,srazky_mm,vitr_max_kmh,slunce_MJm2,riziko_pozaru
2022-10-30,49.6,15.1,550.0,22.1,0.0,10.0,7.92,0
2022-10-30,48.6,13.6,382.0,22.2,0.0,8.8,8.77,0
2022-10-30,49.1,12.1,368.0,19.1,0.0,12.2,8.9,0
2022-10-30,48.6,18.6,979.0,15.6,0.0,7.4,8.32,0
2022-10-30,50.6,15.1,303.0,18.5,0.0,8.6,7.6,0
2022-10-30,48.6,12.6,481.0,20.6,0.0,9.2,9.14,0
2022-10-30,50.6,14.1,492.0,13.9,0.0,7.3,5.55,0
2022-10-30,50.6,13.6,340.0,16.0,0.0,6.9,6.37,0
2022-10-30,48.6,13.1,316.0,20.7,0.0,10.9,8.94,0
2022-10-31,49.1,16.1,379.0,12.0,0.0,11.3,5.88,0
2022-10-31,49.1,15.1,532.0,19.1,0.0,17.2,8.94,0
2022-10-31,49.6,14.6,537.0,18.7,0.0,14.7,8.12,0
2022-10-31,50.6,14.6,277.0,15.8,0.0,11.0,6.86,0
2022-10-31,50.1,17.6,478.0,19.8,0.0,12.5,8.56,0
2022-10-31,49.6,15.6,420.0,18.3,0.0,16.0,8.73,0
2022-10-31,50.1,16.1,258.0,14.8,0.0,17.1,6.26,0
2022-11-01,50.6,18.1,185.0,15.9,0.0,22.3,6.64,0
2022-11-01,49.1,15.6,513.0,14.7,0.1,13.3,6.32,0
2022-11-01,49.1,17.6,256.0,12.9,0.0,14.8,3.75,0
2022-11-01,48.6,17.1,206.0,13.3,0.0,14.6,3.87,0
2022-11-01,50.6,12.6,533.0,15.6,0.5,19.7,2.7,0
2022-11-02,50.1,15.1,209.0,15.4,0.0,23.5,6.81,0
2022-11-02,50.6,13.1,602.0,10.9,0.0,27.7,6.21,0
2022-11-02,50.1,13.6,373.0,13.6,0.1,25.3,6.13,0
2022-11-02,49.6,12.1,434.0,12.9,0.2,19.2,6.05,0
2022-11-03,50.1,18.6,239.0,14.2,0.0,15.0,8.31,0
2022-11-03,49.1,17.1,369.0,13.9,0.0,24.3,7.76,0
2022-11-03,48.6,18.1,233.0,13.9,0.0,17.1,8.43,0
2022-11-03,48.6,15.6,471.0,14.4,0.0,16.8,7.53,0
2022-11-03,50.1,14.6,238.0,14.6,0.0,16.4,7.29,0
2022-11-03,50.1,14.1,417.0,11.5,0.0,12.9,7.08,0
2022-11-04,50.6,17.1,275.0,13.1,5.1,13.3,1.92,0
2022-11-04,50.6,17.6,188.0,13.6,5.5,23.6,2.51,0
2022-11-05,50.6,18.6,248.0,11.1,1.8,20.0,1.53,0
2022-11-06,48.6,17.6,287.0,12.4,0.0,20.1,7.29,0
2022-11-07,49.1,16.6,221.0,12.1,0.0,10.7,6.24,0
2022-11-09,48.6,16.6,214.0,10.1,0.3,16.1,2.68,0
2022-11-12,48.6,16.1,244.0,13.1,0.0,9.9,7.23,0
2022-11-16,49.6,18.6,991.0,5.0,3.0,8.6,1.5,0
2022-11-16,50.6,16.6,790.0,5.6,4.6,12.7,1.44,0
2022-11-16,49.1,12.6,571.0,5.3,5.1,10.7,0.92,0
2022-11-16,49.1,13.1,1093.0,2.9,4.9,8.0,1.14,0
2022-11-16,49.6,17.6,547.0,7.6,1.7,11.8,1.94,0
2022-11-17,48.6,14.6,930.0,5.5,0.9,13.3,2.69,0
2022-11-17,49.6,18.1,291.0,5.2,4.0,17.1,2.37,0
2022-11-17,50.1,12.1,585.0,6.9,4.9,17.7,1.48,0
2022-11-17,48.6,15.1,580.0,6.9,0.7,10.7,2.89,0
2022-11-17,48.6,14.1,862.0,5.4,1.6,9.7,2.18,0
2022-11-17,50.6,15.6,442.0,2.5,5.5,20.5,1.36,0
2022-11-17,49.6,12.6,503.0,7.4,4.9,18.4,1.69,0
2022-11-18,49.6,16.1,789.0,0.7,7.5,16.1,0.75,0
2022-11-18,50.1,16.6,650.0,1.4,0.9,25.1,0.97,0
2022-11-18,49.1,14.1,459.0,6.8,11.7,13.4,1.6,0
2022-11-18,49.6,14.1,520.0,5.8,5.2,17.2,1.5,0
2022-11-18,50.1,15.6,253.0,3.8,4.2,19.1,0.82,0
2022-11-18,49.1,14.6,466.0,6.2,9.4,10.9,1.06,0
2022-11-18,49.6,16.6,557.0,1.9,8.7,13.4,0.91,0
2022-11-18,48.6,12.1,477.0,6.9,19.2,22.7,1.13,0
2022-11-18,49.1,13.6,876.0,5.4,17.5,15.7,1.36,0
2022-11-18,49.1,18.1,609.0,3.6,6.7,17.1,0.93,0
2022-11-19,50.6,15.1,303.0,-0.9,0.0,8.7,5.09,0
2022-11-19,50.6,12.1,357.0,-0.2,1.2,13.0,4.78,0
2022-11-19,48.6,13.1,316.0,6.4,6.2,13.6,1.36,0
2022-11-19,50.6,13.6,340.0,-0.9,0.0,11.2,5.95,0
2022-11-19,49.1,12.1,368.0,3.5,2.3,12.4,2.07,0
2022-11-19,50.6,14.1,492.0,-1.8,0.0,13.2,5.93,0
2022-11-19,49.6,15.1,550.0,-1.3,1.4,11.6,4.29,0
2022-11-19,48.6,13.6,382.0,6.4,8.2,18.2,1.25,0
2022-11-19,48.6,12.6,481.0,5.9,3.6,17.6,2.1,0
2022-11-19,48.6,18.6,979.0,-1.7,0.0,11.0,5.55,0
2022-11-20,49.1,16.1,379.0,1.5,1.1,8.2,1.88,0
2022-11-20,49.1,15.1,532.0,2.7,1.6,13.6,2.19,0
2022-11-20,50.1,16.1,258.0,1.1,0.2,9.1,2.28,0
2022-11-20,50.1,17.6,478.0,2.3,0.0,19.1,5.24,0
2022-11-20,49.6,15.6,420.0,2.4,0.4,11.4,1.67,0
2022-11-20,50.6,14.6,277.0,-0.2,0.0,10.5,3.2,0
2022-11-20,49.6,14.6,537.0,1.3,0.5,14.0,1.76,0
2022-11-21,50.6,12.6,533.0,2.2,3.2,24.7,1.07,0
2022-11-21,48.6,17.1,206.0,8.2,1.8,16.0,4.18,0
2022-11-21,49.1,15.6,513.0,4.6,0.3,20.7,4.54,0
2022-11-21,49.1,17.6,256.0,6.2,1.5,16.5,2.61,0
2022-11-21,50.6,18.1,185.0,4.8,0.5,21.7,2.61,0
2022-11-22,50.1,15.1,209.0,4.2,0.1,15.6,1.98,0
2022-11-22,49.6,12.1,434.0,5.2,0.2,10.8,2.38,0
2022-11-22,50.6,13.1,602.0,0.9,0.1,25.9,1.99,0
2022-11-22,50.1,13.6,373.0,1.6,0.0,6.8,1.84,0
2022-11-23,50.1,18.6,239.0,3.2,0.1,11.7,2.33,0
2022-11-23,48.6,18.1,233.0,4.6,3.0,12.7,1.15,0
2022-11-23,50.1,14.6,238.0,4.9,0.2,6.5,3.15,0
2022-11-23,48.6,15.6,471.0,4.9,4.3,13.8,2.71,0
2022-11-23,49.1,17.1,369.0,5.1,1.2,18.9,1.71,0
2022-11-23,50.1,14.1,417.0,5.2,0.1,7.3,3.88,0
2022-11-24,50.6,17.1,275.0,4.5,0.4,12.5,3.41,0
2022-11-24,50.6,17.6,188.0,4.2,0.9,10.7,2.91,0
2022-11-25,50.6,18.6,248.0,6.3,1.4,10.9,1.85,0
2022-11-26,48.6,17.6,287.0,8.0,0.8,14.8,2.88,0
2022-11-27,49.1,16.6,221.0,7.4,0.0,10.8,5.33,0
2022-11-29,48.6,16.6,214.0,4.2,0.0,26.9,3.3,0
2022-12-02,48.6,16.1,244.0,1.5,4.2,15.0,1.65,0
2022-12-06,49.1,13.1,1093.0,-2.0,7.0,12.8,0.75,0
2022-12-06,49.6,17.6,547.0,3.2,12.9,14.6,0.67,0
2022-12-06,50.6,16.6,790.0,0.1,6.2,11.1,0.71,0
2022-12-06,49.1,12.6,571.0,1.9,3.2,12.0,0.87,0
2022-12-06,49.6,18.6,991.0,1.1,10.1,12.9,1.25,0
2022-12-07,48.6,14.1,862.0,-0.7,0.5,19.1,2.82,0
2022-12-07,49.6,12.6,503.0,0.9,1.2,18.9,1.5,0
2022-12-07,48.6,15.1,580.0,2.2,0.5,18.6,4.0,0
2022-12-07,49.6,18.1,291.0,3.3,0.9,19.4,2.7,0
2022-12-07,50.6,15.6,442.0,0.9,2.8,21.0,1.31,0
2022-12-07,48.6,14.6,930.0,-1.0,0.2,17.1,3.23,0
2022-12-07,50.1,12.1,585.0,1.1,0.7,21.6,1.31,0
2022-12-08,49.1,18.1,609.0,0.9,0.7,15.5,1.19,0
2022-12-08,50.1,16.6,650.0,1.1,0.5,13.8,2.81,0
2022-12-08,49.6,14.1,520.0,3.6,0.0,15.6,3.39,0
2022-12-08,49.1,14.6,466.0,3.5,0.1,12.2,4.83,0
2022-12-08,50.1,15.6,253.0,4.4,0.2,13.4,3.6,0
2022-12-08,49.1,14.1,459.0,3.7,0.0,11.3,4.55,0
2022-12-08,49.6,16.6,557.0,2.5,0.0,13.0,3.85,0
2022-12-08,49.6,16.1,789.0,-0.2,0.0,14.1,4.94,0
2022-12-08,49.1,13.6,876.0,-0.1,0.0,15.6,3.95,0
2022-12-08,48.6,12.1,477.0,3.4,0.0,9.7,3.11,0
2022-12-09,50.6,15.1,303.0,1.2,0.9,10.6,2.9,0
2022-12-09,49.1,12.1,368.0,1.6,0.4,10.3,2.35,0
2022-12-09,50.6,12.1,357.0,1.9,0.2,10.9,3.63,0
2022-12-09,48.6,18.6,979.0,-1.4,20.6,14.7,0.67,0
2022-12-09,48.6,13.6,382.0,3.1,0.4,8.4,2.51,0
2022-12-09,50.6,14.1,492.0,-0.3,0.0,10.5,3.54,0
2022-12-09,49.6,15.1,550.0,0.8,1.8,13.5,1.56,0
2022-12-09,48.6,12.6,481.0,1.2,0.4,12.0,1.86,0
2022-12-09,48.6,13.1,316.0,2.6,0.4,9.0,2.17,0
2022-12-09,50.6,13.6,340.0,0.6,0.3,9.7,3.06,0
2022-12-10,49.6,15.6,420.0,0.5,0.0,12.3,1.55,0
2022-12-10,49.6,14.6,537.0,-0.6,0.3,13.7,1.63,0
2022-12-10,50.1,16.1,258.0,1.5,0.1,10.6,1.23,0
2022-12-10,50.6,14.6,277.0,0.9,0.4,15.5,1.23,0
2022-12-10,49.1,16.1,379.0,1.4,1.0,15.6,1.65,0
2022-12-10,49.1,15.1,532.0,0.3,0.5,12.2,1.53,0
2022-12-10,50.1,17.6,478.0,-0.1,3.3,18.8,0.87,0
2022-12-11,49.1,17.6,256.0,0.3,2.7,21.9,1.93,0
2022-12-11,50.6,12.6,533.0,-3.2,3.4,9.8,1.21,0
2022-12-11,49.1,15.6,513.0,-1.1,0.8,21.6,2.15,0
2022-12-11,50.6,18.1,185.0,0.0,5.6,22.0,1.36,0
2022-12-11,48.6,17.1,206.0,1.5,1.0,23.0,2.49,0
2022-12-12,49.6,12.1,434.0,-1.9,0.5,10.0,4.84,0
2022-12-12,50.1,15.1,209.0,-1.4,4.4,22.0,1.42,0
2022-12-12,50.6,13.1,602.0,-5.7,2.9,16.5,1.42,0
2022-12-12,50.1,13.6,373.0,-2.0,0.8,18.4,2.52,0
2022-12-13,50.1,14.1,417.0,-2.2,0.0,11.9,4.8,0
2022-12-13,50.1,18.6,239.0,-3.3,0.2,22.2,4.09,0
2022-12-13,48.6,15.6,471.0,-1.6,0.0,11.1,4.84,0
2022-12-13,49.1,17.1,369.0,-2.0,0.0,10.0,5.15,0
2022-12-13,50.1,14.6,238.0,-1.8,0.0,12.2,4.72,0
2022-12-13,48.6,18.1,233.0,-1.1,0.0,8.9,5.32,0
2022-12-14,50.6,17.1,275.0,-3.0,2.6,11.3,3.19,0
2022-12-14,50.6,17.6,188.0,-3.3,3.5,15.5,3.25,0
2022-12-15,50.6,18.6,248.0,-2.8,1.2,13.3,3.02,0
2022-12-16,48.6,17.6,287.0,2.5,11.2,18.7,1.13,0
2022-12-17,49.1,16.6,221.0,-0.2,1.9,14.6,3.36,0
2022-12-19,48.6,16.6,214.0,-0.5,0.5,37.9,3.18,0
2022-12-22,48.6,16.1,244.0,4.4,1.6,20.0,2.41,0
2022-12-26,49.6,17.6,547.0,5.4,5.0,18.2,1.84,0
2022-12-26,49.1,13.1,1093.0,4.8,11.4,15.9,1.24,0
2022-12-26,49.6,18.6,991.0,3.5,7.0,23.4,1.9,0
2022-12-26,49.1,12.6,571.0,7.5,20.5,18.9,0.66,0
2022-12-26,50.6,16.6,790.0,7.5,1.2,24.6,3.36,0
2022-12-27,48.6,14.1,862.0,4.6,2.8,23.0,3.5,0
2022-12-27,49.6,12.6,503.0,5.8,2.9,26.4,2.32,0
2022-12-27,50.1,12.1,585.0,5.4,0.8,24.3,1.94,0
2022-12-27,48.6,15.1,580.0,6.6,0.3,30.5,5.32,0
2022-12-27,49.6,18.1,291.0,7.2,4.3,19.3,4.52,0
2022-12-27,50.6,15.6,442.0,5.3,6.3,20.1,2.83,0
2022-12-27,48.6,14.6,930.0,4.3,1.2,23.8,4.98,0
2022-12-28,49.6,14.1,520.0,6.8,0.0,17.6,3.41,0
2022-12-28,49.1,14.1,459.0,6.9,0.0,11.6,3.56,0
2022-12-28,49.1,13.6,876.0,4.3,0.0,25.6,3.98,0
2022-12-28,49.1,14.6,466.0,5.5,0.0,17.5,3.71,0
2022-12-28,50.1,16.6,650.0,4.7,0.0,20.6,2.59,0
2022-12-28,48.6,12.1,477.0,7.2,0.0,11.8,4.51,0
2022-12-28,49.6,16.6,557.0,2.7,0.0,16.9,3.42,0
2022-12-28,49.6,16.1,789.0,2.8,0.0,18.7,3.47,0
2022-12-28,50.1,15.6,253.0,7.1,0.0,18.2,3.3,0
2022-12-28,49.1,18.1,609.0,1.5,0.0,15.2,3.69,0
2022-12-29,49.1,12.1,368.0,11.4,0.0,19.3,3.83,0
2022-12-29,48.6,13.6,382.0,8.5,0.0,12.3,3.42,0
2022-12-29,50.6,15.1,303.0,7.9,0.4,13.3,3.18,0
2022-12-29,49.6,15.1,550.0,9.9,0.2,21.1,3.55,0
2022-12-29,50.6,12.1,357.0,11.0,0.3,26.9,2.73,0
2022-12-29,48.6,18.6,979.0,-0.6,0.0,13.5,2.83,0
2022-12-29,48.6,13.1,316.0,9.1,0.0,11.5,3.23,0
2022-12-29,50.6,14.1,492.0,8.3,0.2,15.6,3.45,0
2022-12-29,48.6,12.6,481.0,11.8,0.1,17.6,3.72,0
2022-12-29,50.6,13.6,340.0,9.3,1.1,15.1,3.46,0
2022-12-30,50.1,17.6,478.0,7.2,0.8,31.8,3.47,0
2022-12-30,49.6,14.6,537.0,6.8,1.7,24.4,4.56,0
2022-12-30,49.1,15.1,532.0,7.3,0.3,20.4,4.88,0
2022-12-30,50.1,16.1,258.0,8.3,2.5,18.2,3.84,0
2022-12-30,50.6,14.6,277.0,8.1,1.2,17.4,4.18,0
2022-12-30,49.6,15.6,420.0,7.4,1.8,23.2,4.35,0
2022-12-30,49.1,16.1,379.0,5.2,0.1,12.3,4.08,0
2022-12-31,50.6,12.6,533.0,14.5,0.0,33.6,2.3,0
2022-12-31,49.1,15.6,513.0,14.2,0.0,18.8,3.42,0
2022-12-31,50.6,18.1,185.0,13.6,0.0,32.9,2.69,0
2022-12-31,49.1,17.6,256.0,9.6,0.2,20.8,2.42,0
2022-12-31,48.6,17.1,206.0,10.9,0.7,18.1,3.72,0
2023-01-01,50.1,15.1,209.0,16.8,0.0,21.9,4.28,0
2023-01-01,49.6,12.1,434.0,14.6,0.0,16.3,4.38,0
2023-01-01,50.1,13.6,373.0,13.2,0.0,23.6,3.81,0
2023-01-01,50.6,13.1,602.0,12.8,0.0,29.1,3.75,0
2023-01-02,48.6,18.1,233.0,8.3,0.0,13.6,1.46,0
2023-01-02,50.1,14.6,238.0,12.2,0.0,17.4,4.11,0
2023-01-02,48.6,15.6,471.0,4.4,0.0,7.2,2.19,0
2023-01-02,50.1,18.6,239.0,12.1,0.0,28.4,4.31,0
2023-01-02,49.1,17.1,369.0,7.9,0.1,16.0,1.4,0
2023-01-02,50.1,14.1,417.0,11.0,0.0,18.8,3.66,0
2023-01-03,50.6,17.6,188.0,10.8,0.0,20.8,3.53,0
2023-01-03,50.6,17.1,275.0,9.5,0.0,23.0,3.62,0
2023-01-04,50.6,18.6,248.0,6.3,1.9,31.1,3.29,0
2023-01-05,48.6,17.6,287.0,11.0,6.3,26.2,3.16,0
2023-01-06,49.1,16.6,221.0,8.1,0.0,13.7,1.31,0
2023-01-08,48.6,16.6,214.0,6.1,0.6,19.4,1.4,0
2023-01-11,48.6,16.1,244.0,5.7,0.5,13.2,2.97,0
2023-01-15,49.1,12.6,571.0,7.2,10.7,22.7,1.15,0
2023-01-15,49.1,13.1,1093.0,4.5,10.0,19.3,1.53,0
2023-01-15,50.6,16.6,790.0,3.9,8.7,27.0,1.63,0
2023-01-15,49.6,18.6,991.0,-0.4,9.6,33.5,1.61,0
2023-01-15,49.6,17.6,547.0,2.6,11.5,23.2,1.49,0
2023-01-16,50.6,15.6,442.0,3.1,0.5,17.7,5.45,0
2023-01-16,49.6,18.1,291.0,5.3,0.1,19.4,4.46,0
2023-01-16,48.6,14.1,862.0,2.8,0.0,17.6,6.6,0
2023-01-16,48.6,15.1,580.0,4.2,0.0,21.1,6.27,0
2023-01-16,50.1,12.1,585.0,4.8,0.1,24.9,4.91,0
2023-01-16,48.6,14.6,930.0,2.5,0.0,21.7,6.5,0
2023-01-16,49.6,12.6,503.0,5.1,0.0,26.3,5.52,0
2023-01-17,48.6,12.1,477.0,4.3,0.1,21.6,5.99,0
2023-01-17,49.6,16.6,557.0,3.5,0.0,18.4,4.94,0
2023-01-17,49.1,14.6,466.0,4.9,0.0,18.3,6.08,0
2023-01-17,49.6,16.1,789.0,1.4,0.1,17.8,5.41,0
2023-01-17,50.1,15.6,253.0,5.7,0.2,19.2,5.41,0
2023-01-17,50.1,16.6,650.0,2.8,0.0,21.3,4.37,0
2023-01-17,49.1,18.1,609.0,1.7,1.0,19.3,4.01,0
2023-01-17,49.1,14.1,459.0,5.2,0.0,19.1,6.16,0
2023-01-17,49.1,13.6,876.0,2.0,1.1,30.3,6.24,0
2023-01-17,49.6,14.1,520.0,4.2,0.0,19.6,5.9,0
2023-01-18,50.6,13.6,340.0,2.0,3.8,11.6,1.39,0
2023-01-18,50.6,12.1,357.0,-0.2,7.8,14.2,1.01,0
2023-01-18,50.6,15.1,303.0,1.8,13.4,15.1,1.68,0
2023-01-18,48.6,18.6,979.0,-1.1,7.1,14.3,1.38,0
2023-01-18,50.6,14.1,492.0,0.1,4.9,11.7,1.82,0
2023-01-18,48.6,12.6,481.0,3.2,0.1,18.9,3.66,0
2023-01-18,48.6,13.1,316.0,4.2,0.0,15.7,3.74,0
2023-01-18,49.1,12.1,368.0,2.0,0.3,15.6,3.25,0
2023-01-18,48.6,13.6,382.0,4.0,0.6,14.6,3.23,0
2023-01-18,49.6,15.1,550.0,2.5,1.9,17.1,2.82,0
2023-01-19,49.6,14.6,537.0,-0.3,0.1,13.2,4.57,0
2023-01-19,49.1,15.1,532.0,-0.3,0.1,13.8,3.51,0
2023-01-19,50.1,17.6,478.0,0.8,0.0,20.7,2.37,0
2023-01-19,50.1,16.1,258.0,0.9,0.0,13.6,4.02,0
2023-01-19,49.6,15.6,420.0,0.3,0.0,14.0,3.94,0
2023-01-19,50.6,14.6,277.0,-0.4,0.0,10.6,4.96,0
2023-01-19,49.1,16.1,379.0,1.5,0.0,20.0,4.23,0
2023-01-20,49.1,15.6,513.0,0.4,0.1,17.1,4.38,0
2023-01-20,50.6,18.1,185.0,1.0,0.7,20.0,4.09,0
2023-01-20,49.1,17.6,256.0,0.8,1.3,21.7,4.04,0
2023-01-20,48.6,17.1,206.0,1.6,0.8,24.2,3.67,0
2023-01-20,50.6,12.6,533.0,-0.8,5.7,13.3,2.24,0
2023-01-21,50.1,13.6,373.0,-1.1,5.0,28.8,2.46,0
2023-01-21,50.1,15.1,209.0,0.2,3.7,25.0,2.61,0
2023-01-21,50.6,13.1,602.0,-3.4,12.6,21.5,1.28,0
2023-01-21,49.6,12.1,434.0,-0.3,1.0,20.2,3.14,0
2023-01-22,50.1,18.6,239.0,0.4,1.3,15.9,2.71,0
2023-01-22,50.1,14.6,238.0,0.6,3.3,12.9,1.8,0
2023-01-22,48.6,18.1,233.0,2.7,4.3,14.4,1.69,0
2023-01-22,50.1,14.1,417.0,-0.2,4.3,15.5,1.73,0
2023-01-22,49.1,17.1,369.0,0.2,6.4,24.7,1.17,0
2023-01-22,48.6,15.6,471.0,0.0,5.0,13.2,1.64,0
2023-01-23,50.6,17.1,275.0,0.6,0.0,15.0,1.94,0
2023-01-23,50.6,17.6,188.0,1.4,0.0,13.6,1.9,0
2023-01-24,50.6,18.6,248.0,3.0,0.0,16.9,1.65,0
2023-01-25,48.6,17.6,287.0,3.5,0.0,11.3,3.48,0
2023-01-26,49.1,16.6,221.0,1.3,0.0,6.0,1.63,0
2023-01-28,48.6,16.6,214.0,0.3,0.9,22.1,1.87,0
2023-01-31,48.6,16.1,244.0,5.2,2.7,33.7,5.9,0
2023-02-04,49.6,18.6,991.0,-1.4,18.2,34.7,3.97,0
2023-02-04,49.1,12.6,571.0,3.5,1.0,25.6,5.53,0
2023-02-04,49.1,13.1,1093.0,-0.8,3.7,24.5,5.56,0
2023-02-04,50.6,16.6,790.0,0.1,3.5,36.7,5.76,0
2023-02-04,49.6,17.6,547.0,1.5,2.7,39.6,5.6,0
2023-02-05,48.6,15.1,580.0,-2.3,1.5,18.3,9.03,0
2023-02-05,50.6,15.6,442.0,-2.8,0.0,8.6,7.59,0
2023-02-05,48.6,14.6,930.0,-4.3,1.5,17.2,8.44,0
2023-02-05,49.6,12.6,503.0,0.5,0.0,10.9,6.78,0
2023-02-05,50.1,12.1,585.0,0.1,0.0,7.9,5.59,0
2023-02-05,48.6,14.1,862.0,-3.2,0.0,12.3,8.49,0
2023-02-05,49.6,18.1,291.0,-3.0,1.3,23.8,4.43,0
2023-02-06,49.1,13.6,876.0,-4.0,0.0,8.3,7.12,0
2023-02-06,49.1,14.6,466.0,-0.6,0.0,10.1,7.38,0
2023-02-06,49.1,14.1,459.0,-0.2,0.0,8.0,6.98,0
2023-02-06,48.6,12.1,477.0,0.8,0.0,9.3,5.77,0
2023-02-06,50.1,16.6,650.0,-5.2,0.0,12.5,7.65,0
2023-02-06,49.6,16.6,557.0,-2.7,0.0,11.0,6.59,0
2023-02-06,49.6,16.1,789.0,-7.5,0.0,12.0,7.83,0
2023-02-06,50.1,15.6,253.0,-0.6,0.0,12.1,6.4,0
2023-02-06,49.1,18.1,609.0,-4.1,0.0,11.5,7.68,0
2023-02-06,49.6,14.1,520.0,0.2,0.0,11.0,7.2,0
2023-02-07,49.6,15.1,550.0,-0.1,0.0,9.3,8.77,0
2023-02-07,50.6,12.1,357.0,0.9,0.0,8.9,8.4,0
2023-02-07,48.6,18.6,979.0,-6.2,0.0,8.9,9.5,0
2023-02-07,48.6,12.6,481.0,1.3,0.0,12.8,9.38,0
2023-02-07,48.6,13.1,316.0,2.4,0.0,11.2,9.32,0
2023-02-07,50.6,15.1,303.0,0.7,0.0,7.1,8.38,0
2023-02-07,50.6,14.1,492.0,-0.9,0.0,6.4,8.28,0
2023-02-07,50.6,13.6,340.0,-0.2,0.0,5.5,8.25,0
2023-02-07,49.1,12.1,368.0,2.3,0.0,11.8,9.14,0
2023-02-07,48.6,13.6,382.0,2.4,0.0,12.3,9.3,0
2023-02-08,49.1,15.1,532.0,-2.0,0.0,18.3,8.7,0
2023-02-08,50.1,16.1,258.0,1.4,0.0,15.3,8.21,0
2023-02-08,49.6,14.6,537.0,-1.4,0.0,23.0,8.91,0
2023-02-08,50.1,17.6,478.0,-1.5,0.0,11.9,5.34,0
2023-02-08,49.1,16.1,379.0,0.5,0.0,13.2,8.64,0
2023-02-08,50.6,14.6,277.0,-0.5,0.0,16.0,7.99,0
2023-02-08,49.6,15.6,420.0,-0.6,0.0,18.8,8.88,0
2023-02-09,48.6,17.1,206.0,2.8,0.0,14.5,9.49,0
2023-02-09,49.1,17.6,256.0,1.8,0.0,15.5,9.36,0
2023-02-09,50.6,12.6,533.0,2.3,0.0,28.6,9.01,0
2023-02-09,50.6,18.1,185.0,2.7,0.0,26.6,8.66,0
2023-02-09,49.1,15.6,513.0,0.9,0.0,20.1,9.56,0
2023-02-10,50.1,13.6,373.0,2.0,0.0,13.5,2.58,0
2023-02-10,49.6,12.1,434.0,0.4,0.0,7.7,2.45,0
2023-02-10,50.1,15.1,209.0,2.8,0.0,13.8,4.36,0
2023-02-10,50.6,13.1,602.0,0.3,0.0,17.6,6.17,0
2023-02-11,50.1,18.6,239.0,3.5,3.5,24.0,1.8,0
2023-02-11,50.1,14.6,238.0,4.8,0.3,22.1,2.58,0
2023-02-11,50.1,14.1,417.0,4.8,0.1,25.1,2.76,0
2023-02-11,48.6,18.1,233.0,3.9,0.0,14.7,4.69,0
2023-02-11,49.1,17.1,369.0,4.6,0.0,17.1,2.63,0
2023-02-11,48.6,15.6,471.0,7.9,0.0,22.9,4.82,0
2023-02-12,50.6,17.1,275.0,6.8,0.5,17.7,4.15,0
2023-02-12,50.6,17.6,188.0,6.3,0.5,23.5,2.39,0
2023-02-13,50.6,18.6,248.0,5.3,0.8,17.0,1.68,0
2023-02-14,48.6,17.6,287.0,6.6,0.0,18.8,6.9,0
2023-02-15,49.1,16.6,221.0,5.2,0.0,7.2,8.63,0
2023-02-17,48.6,16.6,214.0,11.7,0.9,29.6,4.01,0
2023-02-20,48.6,16.1,244.0,13.4,0.6,27.2,8.54,0
2023-02-24,50.6,16.6,790.0,4.8,6.8,16.5,4.49,0
2023-02-24,49.6,18.6,991.0,5.5,5.0,18.7,5.67,0
2023-02-24,49.1,13.1,1093.0,3.6,2.9,16.5,3.0,0
2023-02-24,49.6,17.6,547.0,7.9,8.2,18.1,3.38,0
2023-02-24,49.1,12.6,571.0,8.2,1.7,15.0,5.23,0
2023-02-25,48.6,15.1,580.0,4.8,6.0,27.8,10.53,0
2023-02-25,48.6,14.6,930.0,2.9,7.2,25.9,10.63,0
2023-02-25,49.6,12.6,503.0,2.6,3.7,28.2,6.44,0
2023-02-25,48.6,14.1,862.0,3.1,7.4,26.8,9.52,0
2023-02-25,49.6,18.1,291.0,6.6,3.8,24.3,6.73,0
2023-02-25,50.6,15.6,442.0,1.4,6.5,29.6,6.52,0
2023-02-25,50.1,12.1,585.0,1.8,4.1,23.8,5.61,0
2023-02-26,50.1,15.6,253.0,2.7,0.7,18.5,8.38,0
2023-02-26,49.6,16.1,789.0,-2.1,1.1,24.8,8.82,0
2023-02-26,49.6,14.1,520.0,0.2,4.6,24.4,7.25,0
2023-02-26,49.6,16.6,557.0,0.5,0.8,22.3,9.49,0
2023-02-26,50.1,16.6,650.0,-2.0,2.1,21.0,6.48,0
2023-02-26,48.6,12.1,477.0,1.5,1.6,20.7,9.79,0
2023-02-26,49.1,14.1,459.0,0.7,2.3,19.8,6.75,0
2023-02-26,49.1,14.6,466.0,0.9,2.0,22.7,7.69,0
2023-02-26,49.1,18.1,609.0,-0.7,0.0,19.0,7.52,0
2023-02-26,49.1,13.6,876.0,-3.7,5.2,20.3,5.41,0
2023-02-27,48.6,13.1,316.0,1.8,0.0,18.5,8.76,0
2023-02-27,50.6,15.1,303.0,1.9,0.0,12.4,10.26,0
2023-02-27,48.6,12.6,481.0,1.0,0.0,19.7,8.84,0
2023-02-27,50.6,12.1,357.0,-0.2,0.4,14.3,5.54,0
2023-02-27,50.6,13.6,340.0,0.5,0.0,13.7,8.47,0
2023-02-27,49.1,12.1,368.0,0.9,0.0,19.1,9.82,0
2023-02-27,49.6,15.1,550.0,-0.6,0.0,17.8,7.28,0
2023-02-27,48.6,13.6,382.0,1.4,0.0,16.7,8.19,0
2023-02-27,48.6,18.6,979.0,-0.7,0.0,13.7,9.7,0
